rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/n_updates,train/clip_fraction,train/clip_range,train/entropy_loss,train/value_loss,train/explained_variance,train/loss,train/min_reward,train/max_reward,train/mean_reward,eval/mean_reward,train/std_reward
0.7937042900000002,189.58,23348,415,36,849920,-0.0783457559242379,0.0001,0.64979064,4140,0.4810546875,0.2,-0.49386271126568315,0.0014969626550737302,0.8219854682683945,-0.08937473595142365,,,,,
0.7935265500000002,191.84,23400,416,36,851968,-0.08114353606360965,0.0001,0.62369883,4150,0.502978515625,0.2,-0.5231980600394308,0.0013719839451368898,0.8572733104228973,-0.09653030335903168,,,,,
0.7910711200000001,195.95,23450,417,36,854016,-0.07421183680417016,0.0001,0.6601579,4160,0.46298828125,0.2,-0.4278348804451525,0.0016023720938392217,0.8679056316614151,-0.11264576017856598,,,,,
0.7982312500000001,207.34,23501,418,36,856064,-0.07522779124847148,0.0001,0.6049774,4170,0.465673828125,0.2,-0.5027750954963267,0.0014842570424661971,0.8866513445973396,-0.0916144847869873,,,,,
0.7996616999999999,212.93,23551,419,36,858112,-0.08253307138220407,0.0001,0.59123254,4180,0.5048828125,0.2,-0.5751539723947644,0.0010611496363708284,0.9197304025292397,-0.0957236960530281,,,,,
0.7866683699999999,214.61,23602,420,36,860160,-0.07663633176125587,0.0001,0.6056619,4190,0.498583984375,0.2,-0.5479137635789811,0.0013509030961358804,0.905443087220192,-0.09353809058666229,,,,,
0.7886710499999999,220.28,23652,421,36,862208,-0.07505813195020891,0.0001,0.55243134,4200,0.49951171875,0.2,-0.5748104202561081,0.0015551870799754397,0.86991086602211,-0.09629996120929718,,,,,
0.7837027699999999,223.26,23705,422,36,864256,-0.07865340909920633,0.0001,0.5362613,4210,0.499560546875,0.2,-0.5487685901112854,0.0014343371400173054,0.8859374225139618,-0.09678813815116882,,,,,
0.8074627700000001,229.63,23753,423,36,866304,-0.07480013072490692,0.0001,0.63604593,4220,0.498828125,0.2,-0.5432666684500873,0.001281617529639334,0.8948695957660675,-0.08055631816387177,,,,,
0.79548687,220.74,23803,424,36,868352,-0.07297028830507771,0.0001,0.6165411,4230,0.46806640625,0.2,-0.48852415857836606,0.001424436293564213,0.8948699161410332,-0.06882032006978989,,,,,
0.78426778,217.14,23853,425,36,870400,-0.07384003620245494,0.0001,0.57958424,4240,0.45654296875,0.2,-0.4583609884604812,0.0018139498186428682,0.8700006753206253,-0.10648302733898163,,,,,
0.7707247600000001,220.89,23906,426,36,872448,-0.07970702414750122,0.0001,0.6617166,4250,0.48740234375,0.2,-0.4830368900671601,0.001730242203666421,0.8197862654924393,-0.08976634591817856,,,,,
0.7677404200000001,228.38,23958,427,36,874496,-0.07554205709020607,0.0001,0.6671388,4260,0.482373046875,0.2,-0.45776803968474267,0.0013185977710236329,0.8014838397502899,-0.07392001897096634,,,,,
0.7648361200000001,233.95,24009,428,36,876544,-0.07379430617002072,0.0001,1.0228353,4270,0.5201171875,0.2,-0.4651534903794527,0.0013877936495191533,0.7610637992620468,-0.09081916511058807,,,,,
0.7453183899999999,218.18,24057,429,36,878592,-0.07687619212665595,0.0001,0.81387657,4280,0.478466796875,0.2,-0.4397617128677666,0.0014451333454417181,0.7919457703828812,-0.09935789555311203,,,,,
0.7438492400000001,227.01,24106,430,36,880640,-0.07128715853323228,0.0001,0.93235093,4290,0.45146484375,0.2,-0.4465277628041804,0.0017482346052929642,0.7920266836881638,-0.07427593320608139,,,,,
0.7323375299999999,225.38,24153,431,36,882688,-0.07557669270900078,0.0001,0.7286639,4300,0.490283203125,0.2,-0.5257777241058648,0.001288754165852879,0.7932064533233643,-0.10495316982269287,,,,,
0.7329955300000001,226.88,24202,432,36,884736,-0.07161741941235959,0.0001,0.7138591,4310,0.481103515625,0.2,-0.4996306074783206,0.0023165195272667914,0.7640074640512466,-0.09268953651189804,,,,,
0.7308535500000001,221.07,24252,433,36,886784,-0.07902516216563527,0.0001,0.6803646,4320,0.49482421875,0.2,-0.5458755563944578,0.0014249213079892797,0.8413697630167007,-0.09628124535083771,,,,,
0.71453794,222.16,24303,434,36,888832,-0.07892835685634055,0.0001,0.7158729,4330,0.4763671875,0.2,-0.48848991403356196,0.0014025313683305285,0.8784094527363777,-0.11590205132961273,,,,,
0.7222060800000001,219.83,24355,435,36,890880,-0.06507459304702934,0.0001,0.58899343,4340,0.478369140625,0.2,-0.49914494501426815,0.0022023790816092514,0.7624781876802444,-0.06358750909566879,,,,,
0.7293032399999998,220.99,24406,436,36,892928,-0.06586673499259632,0.0001,0.5398384,4350,0.44775390625,0.2,-0.4660466345027089,0.0012410486472617776,0.8912719115614891,-0.07900208234786987,,,,,
0.7436440000000001,206.87,24457,437,36,894976,-0.07540556301246397,0.0001,0.5861243,4360,0.49248046875,0.2,-0.5378821522928774,0.001311777192313457,0.9021846875548363,-0.09536492824554443,,,,,
0.7559846900000001,202.0,24511,438,36,897024,-0.07382433545135428,0.0001,0.6116389,4370,0.443017578125,0.2,-0.4447890087030828,0.002042461733981327,0.874054878950119,-0.09241020679473877,,,,,
0.7615557900000001,194.88,24561,439,36,899072,-0.06858617112156935,0.0001,0.60818624,4380,0.4537109375,0.2,-0.47079130057245494,0.0017437629290725453,0.8765559121966362,-0.08253582566976547,,,,,
,,,,,,-0.0758034739177674,0.0001,0.6238093,4390,0.4728515625,0.2,-0.4729870595037937,0.001736843773687724,0.8885711804032326,-0.10275615751743317,-0.005198,1.061436,0.76671831,0.42781311676598077,0.2282284605801255
0.7654823600000001,182.77,24644,440,36,901120,,,,,,,,,,,,,,,
0.7631915299999998,175.14,24695,441,36,903168,-0.07482916004955768,0.0001,0.8600335,4400,0.455908203125,0.2,-0.43453406551852825,0.0022760107789508766,0.8090381026268005,-0.10559652745723724,,,,,
0.7745683299999999,169.02,24746,442,36,905216,-0.07635875552077778,0.0001,0.5963757,4410,0.461181640625,0.2,-0.45041408063843846,0.0022489095401397206,0.8322734534740448,-0.11249921470880508,,,,,
0.7643359699999999,163.9,24797,443,36,907264,-0.07058582628087606,0.0001,0.5770348,4420,0.46044921875,0.2,-0.4378908801823854,0.0019223032550144126,0.8362201899290085,-0.1100187674164772,,,,,
0.75404403,159.62,24849,444,36,909312,-0.07270866068138275,0.0001,0.60237265,4430,0.463134765625,0.2,-0.4679719381034374,0.0017367910313623725,0.8720926642417908,-0.09624382853507996,,,,,
0.7429775500000001,156.57,24903,445,36,911360,-0.07071319756505545,0.0001,0.5664207,4440,0.45107421875,0.2,-0.47997778756543996,0.001658612640130741,0.885583221912384,-0.08406247943639755,,,,,
0.7179480699999999,149.85,24955,446,36,913408,-0.07486884097452276,0.0001,0.57715845,4450,0.44619140625,0.2,-0.4426413755863905,0.0019361880433280021,0.8460647165775299,-0.11727510392665863,,,,,
0.7257453299999999,145.51,25007,447,36,915456,-0.07276700584043283,0.0001,0.5791875,4460,0.43701171875,0.2,-0.4454067305661738,0.0032588764985121087,0.7705794870853424,-0.10436215251684189,,,,,
0.7200645900000001,149.33,25059,448,36,917504,-0.0730810974520864,0.0001,0.6661923,4470,0.424951171875,0.2,-0.41242371741682293,0.0023815173748516828,0.8109898865222931,-0.055611975491046906,,,,,
0.70093841,159.26,25109,449,36,919552,-0.07674065657483879,0.0001,0.66867733,4480,0.487890625,0.2,-0.5508160227909684,0.0017054628688129014,0.8417098820209503,-0.09784206748008728,,,,,
0.7118067100000001,157.02,25161,450,36,921600,-0.07092908010235988,0.0001,0.5032771,4490,0.484130859375,0.2,-0.6004521302878857,0.0016997798538795905,0.8715013563632965,-0.10565702617168427,,,,,
0.70138697,151.83,25213,451,36,923648,-0.0730584593693493,0.0001,0.57017934,4500,0.443505859375,0.2,-0.4679700178094208,0.0017550407988892402,0.869747206568718,-0.07530771940946579,,,,,
0.70135821,156.72,25265,452,36,925696,-0.07357569755113218,0.0001,0.5093477,4510,0.45849609375,0.2,-0.4954707878641784,0.0018277485909493408,0.8932419866323471,-0.11709710210561752,,,,,
0.6944113600000001,161.98,25318,453,36,927744,-0.07995417282800191,0.0001,0.49247634,4520,0.480712890625,0.2,-0.5264321434311569,0.0013208182183916505,0.9239929914474487,-0.08317946642637253,,,,,
0.7118424,168.58,25370,454,36,929792,-0.07209647491399665,0.0001,0.5638037,4530,0.49033203125,0.2,-0.559886844176799,0.002116820649098372,0.8314711600542068,-0.08729466050863266,,,,,
0.7005999600000001,172.8,25422,455,36,931840,-0.08183045682962983,0.0001,0.5303064,4540,0.496826171875,0.2,-0.5473525729030371,0.0016958506212176871,0.8827795386314392,-0.09141728281974792,,,,,
0.6962308800000001,178.58,25477,456,36,933888,-0.0757929773593787,0.0001,0.70697606,4550,0.48271484375,0.2,-0.5138572898693383,0.0016802365042167366,0.8819898217916489,-0.10141593962907791,,,,,
0.7013995199999999,181.66,25633,457,36,935936,-0.07085950656910427,0.0001,0.6787262,4560,0.484619140625,0.2,-0.49858952267095447,0.0019084852092419169,0.843717485666275,-0.09072433412075043,,,,,
0.7156437999999998,178.81,25813,458,36,937984,-0.07382567910535727,0.0001,0.53180027,4570,0.526953125,0.2,-0.6085523054003715,0.0010862122269827523,0.8873167708516121,-0.08232280611991882,,,,,
0.71357783,188.33,25994,459,36,940032,-0.07289353640808258,0.0001,0.52937263,4580,0.476611328125,0.2,-0.5188736958429218,0.002922189297169098,0.7982587218284607,-0.08016461133956909,,,,,
0.73147933,194.66,26178,460,35,942080,-0.07394356959557627,0.0001,0.53930783,4590,0.489794921875,0.2,-0.5309100015088916,0.0013542471349865081,0.8883334025740623,-0.10466498136520386,,,,,
0.7335717699999997,197.45,26260,461,35,944128,-0.0794651907926891,0.0001,0.6637649,4600,0.526123046875,0.2,-0.6068008401431143,0.0013421735407973755,0.9044389426708221,-0.10345280915498734,,,,,
0.7377609,187.2,26313,462,35,946176,-0.07742601624049712,0.0001,0.5544735,4610,0.47783203125,0.2,-0.5000389409251511,0.001580585634746967,0.8920396268367767,-0.08446866273880005,,,,,
0.7510662099999998,183.12,26365,463,35,948224,-0.07663470153929666,0.0001,0.7968241,4620,0.436572265625,0.2,-0.4164158786647022,0.002349292604048969,0.8507750630378723,-0.1026095524430275,,,,,
0.7682026300000001,184.44,26419,464,35,950272,-0.07498878053447697,0.0001,0.7720231,4630,0.457861328125,0.2,-0.4561898475512862,0.0019938647465096437,0.8797311037778854,-0.07251834869384766,,,,,
0.7857250400000001,185.53,26472,465,35,952320,-0.08524094646563754,0.0001,0.6591599,4640,0.495947265625,0.2,-0.47340161772444844,0.001843588750489289,0.8540951460599899,-0.1003124937415123,,,,,
0.77595725,176.23,26525,466,35,954368,-0.07351511441520416,0.0001,0.5715873,4650,0.47060546875,0.2,-0.48581282515078783,0.002290514864034776,0.8506263792514801,-0.12000896036624908,,,,,
0.7828194400000001,174.77,26576,467,35,956416,-0.06993667890783399,0.0001,0.6117548,4660,0.483203125,0.2,-0.5024343652650713,0.002099542018004286,0.8451822251081467,-0.09040606766939163,,,,,
0.7651151300000001,162.77,26630,468,35,958464,-0.07367173424572684,0.0001,0.70413506,4670,0.4583984375,0.2,-0.46220704466104506,0.002540520435286453,0.7731530666351318,-0.06996072083711624,,,,,
0.7611603499999998,162.53,26685,469,35,960512,-0.07042333462450187,0.0001,0.6279125,4680,0.44052734375,0.2,-0.4103854179382324,0.0028115057401009837,0.745276927947998,-0.10908666253089905,,,,,
0.7690006600000001,172.81,26739,470,35,962560,-0.07465877487557009,0.0001,0.6141591,4690,0.48759765625,0.2,-0.49710220070555805,0.002260275376647769,0.7854932248592377,-0.10948432236909866,,,,,
0.7713836800000001,173.25,26793,471,36,964608,-0.07840203125670087,0.0001,0.64533764,4700,0.49267578125,0.2,-0.542708329576999,0.0015430895107783726,0.8634211272001266,-0.10928190499544144,,,,,
0.7542496100000001,167.78,26847,472,36,966656,-0.07904849242331694,0.0001,0.5596869,4710,0.45263671875,0.2,-0.46442428715527057,0.0015665071143303067,0.8914139419794083,-0.10398375242948532,,,,,
0.75672737,168.81,26901,473,36,968704,-0.07526047977153212,0.0001,0.5648642,4720,0.44296875,0.2,-0.45410273214802144,0.0024020116270548897,0.8140718191862106,-0.08580578118562698,,,,,
0.76003524,176.43,26955,474,36,970752,-0.07931226168875583,0.0001,0.54316187,4730,0.4794921875,0.2,-0.5355293692089618,0.0013763041295533184,0.8783609718084335,-0.08402371406555176,,,,,
0.7630780200000001,175.37,27007,475,36,972800,-0.07985735418915282,0.0001,0.6552018,4740,0.510009765625,0.2,-0.5460694249719381,0.0012825587731640554,0.8921966031193733,-0.07702820748090744,,,,,
0.7733278800000002,177.96,27058,476,36,974848,-0.07856204772542696,0.0001,0.64344114,4750,0.48203125,0.2,-0.5157990725710988,0.0022459452658949884,0.8268772065639496,-0.11683190613985062,,,,,
0.7862204500000002,184.8,27109,477,36,976896,-0.07808018967625685,0.0001,0.7769449,4760,0.477880859375,0.2,-0.4800359820947051,0.0019751770936636604,0.855924665927887,-0.10160939395427704,,,,,
0.7931943600000001,181.1,27160,478,36,978944,-0.08329789494164289,0.0001,0.4966741,4770,0.51728515625,0.2,-0.5806097753345967,0.0016430307889095275,0.8744402229785919,-0.07868648320436478,,,,,
0.7924848700000001,180.82,27215,479,36,980992,-0.0748597877274733,0.0001,0.60611695,4780,0.47490234375,0.2,-0.47825019219890236,0.0021724814967456043,0.8515064716339111,-0.1084776222705841,,,,,
0.78386769,187.62,27267,480,36,983040,-0.07992897016520147,0.0001,0.6244695,4790,0.465625,0.2,-0.47827576817944645,0.0017262883811781649,0.8727719932794571,-0.08929258584976196,,,,,
0.77539427,195.42,27321,481,36,985088,-0.07878795848228037,0.0001,0.67069995,4800,0.49697265625,0.2,-0.5492910378612578,0.0012315482956182678,0.8800388127565384,-0.08108565211296082,,,,,
0.7886174899999999,201.66,27373,482,36,987136,-0.07321814223832916,0.0001,0.5390858,4810,0.480615234375,0.2,-0.5153455842286349,0.0015987449574822676,0.8055408149957657,-0.10274197906255722,,,,,
0.7820753500000001,202.25,27426,483,36,989184,-0.08140894357929937,0.0001,0.6679999,4820,0.501123046875,0.2,-0.5462689209729433,0.0014578108517525833,0.8294137865304947,-0.10092899948358536,,,,,
0.7838439399999999,196.09,27478,484,36,991232,-0.08099658428691328,0.0001,0.7270212,4830,0.484716796875,0.2,-0.4920343367382884,0.0018333953599722007,0.787557065486908,-0.10099340230226517,,,,,
0.7846664600000001,200.38,27531,485,36,993280,-0.08152384885179345,0.0001,0.7227112,4840,0.498388671875,0.2,-0.4958583192899823,0.001969742545952613,0.7888857126235962,-0.1047450378537178,,,,,
0.7817514500000001,205.54,27584,486,36,995328,-0.07440054296457674,0.0001,0.82711846,4850,0.4869140625,0.2,-0.4892833400517702,0.0017062865306797903,0.8271280974149704,-0.0775490328669548,,,,,
0.7823617699999998,197.9,27636,487,36,997376,-0.07483192612999119,0.0001,0.7176256,4860,0.49345703125,0.2,-0.5124000767245889,0.0013156073840946193,0.8614634126424789,-0.09201942384243011,,,,,
0.7710490899999999,197.6,27689,488,36,999424,-0.0806540387624409,0.0001,0.60629654,4870,0.460986328125,0.2,-0.45543129397556187,0.0020141688353760403,0.8308603912591934,-0.10478709638118744,,,,,
,,,,,,-0.07761229437892325,0.0001,0.6548654,4880,0.474072265625,0.2,-0.4861903849989176,0.0028090128107578494,0.8089520633220673,-0.0749550610780716,-0.010696,1.06948,0.7724791599999999,0.7987097596524109,0.2449936112894669
0.7726675900000001,191.76,27809,489,36,1001472,,,,,,,,,,,,,,,
