time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/exploration_rate,rollout/ep_rew_mean,time/episodes,train/loss,train/learning_rate,train/n_updates,train/std_reward,train/min_reward,eval/mean_reward,train/max_reward,train/mean_reward
45,13836,631322,214.87,0.05,0.7434491500000001,6900,0.00010484494850970805,0.0001,145330,,,,,
45,13859,632267,214.18,0.05,0.7466443900000002,6904,9.379534458275884e-05,0.0001,145566,,,,,
45,13880,633232,217.42,0.05,0.7525700200000002,6908,0.00010390711395302787,0.0001,145807,,,,,
45,13901,634125,219.81,0.05,0.75636115,6912,0.001086177071556449,0.0001,146031,,,,,
45,13924,635061,216.63,0.05,0.74535725,6916,0.00030247948598116636,0.0001,146265,,,,,
45,13941,635779,214.04,0.05,0.7414003199999999,6920,6.693222530884668e-05,0.0001,146444,,,,,
45,13977,637253,222.87,0.05,0.74787968,6924,0.00018920641741715372,0.0001,146813,,,,,
45,13990,637791,221.82,0.05,0.7460064700000001,6928,0.00017289163952227682,0.0001,146947,,,,,
45,14004,638347,223.97,0.05,0.7447997199999997,6932,0.0005181535379961133,0.0001,147086,,,,,
45,14033,639585,224.53,0.05,0.744402,6936,4.155538772465661e-05,0.0001,147396,,,,,
45,14051,640321,222.21,0.05,0.74290775,6940,0.00011488050949992612,0.0001,147580,,,,,
45,14067,641011,219.28,0.05,0.7342247300000001,6944,0.00021027821640018374,0.0001,147752,,,,,
45,14095,642207,220.78,0.05,0.73512067,6948,7.559657387901098e-05,0.0001,148051,,,,,
45,14116,643065,221.85,0.05,0.73310354,6952,7.549761357950047e-05,0.0001,148266,,,,,
45,14144,644180,230.51,0.05,0.74437832,6956,5.195459380047396e-05,0.0001,148544,,,,,
45,14155,644676,230.04,0.05,0.73707382,6960,0.0002468785678502172,0.0001,148668,,,,,
45,14176,645559,231.49,0.05,0.7363240300000001,6964,0.00045019719982519746,0.0001,148889,,,,,
45,14211,647010,236.13,0.05,0.7469777899999999,6968,5.031131877331063e-05,0.0001,149252,,,,,
45,14232,647854,232.16,0.05,0.7434267699999999,6972,9.741771646076813e-05,0.0001,149463,,,,,
45,14250,648599,231.37,0.05,0.7433708599999999,6976,6.93702168064192e-05,0.0001,149649,,,,,
45,14269,649402,231.91,0.05,0.7491826599999998,6980,5.1822851673932746e-05,0.0001,149850,,,,,
45,14286,650152,231.23,0.05,0.74216694,6984,8.302151400130242e-05,0.0001,150037,,,,,
45,14300,650745,227.3,0.05,0.73366257,6988,8.062260167207569e-05,0.0001,150186,,,,,
45,14314,651326,222.78,0.05,0.7289077,6992,7.664182339794934e-05,0.0001,150331,,,,,
45,14335,652192,219.49,0.05,0.7279927400000001,6996,5.751758726546541e-05,0.0001,150547,,,,,
45,14351,652880,215.58,0.05,0.7210397699999999,7000,6.512372783618048e-05,0.0001,150719,,,,,
45,14372,653784,215.17,0.05,0.7161295400000002,7004,0.00019236048683524132,0.0001,150945,,,,,
45,14391,654568,213.36,0.05,0.7156662200000001,7008,0.00010533641034271568,0.0001,151141,,,,,
45,14405,655186,210.61,0.05,0.71008964,7012,0.00013948854757472873,0.0001,151296,,,,,
45,14434,656404,213.43,0.05,0.71893236,7016,0.00017001162632368505,0.0001,151600,,,,,
45,14449,657033,212.54,0.05,0.71274163,7020,8.52861994644627e-05,0.0001,151758,,,,,
45,14460,657540,202.87,0.05,0.7012521599999998,7024,0.0003473744145594537,0.0001,151884,,,,,
45,14483,658467,206.76,0.05,0.70823448,7028,7.06031423760578e-05,0.0001,152116,,,,,
45,14502,659345,209.98,0.05,0.7116712999999999,7032,0.00015362087287940085,0.0001,152336,,,,,
45,14518,660006,204.21,0.05,0.7085469700000001,7036,0.0002655995194800198,0.0001,152501,,,,,
45,14532,660564,202.43,0.05,0.70451208,7040,9.928044164553285e-05,0.0001,152640,,,,,
45,14547,661189,201.78,0.05,0.70283064,7044,0.00012468491331674159,0.0001,152797,,,,,
45,14569,662092,198.85,0.05,0.70306733,7048,0.00014325190568342805,0.0001,153022,,,,,
45,14583,662666,196.01,0.05,0.702404,7052,0.00011184976756339893,0.0001,153166,,,,,
45,14597,663295,191.15,0.05,0.70062106,7056,0.0005368257407099009,0.0001,153323,,,,,
45,14628,664564,198.88,0.05,0.71680548,7060,2.4596078219474293e-05,0.0001,153640,,,,,
45,14642,665174,196.15,0.05,0.7126925399999997,7064,0.00010031535930465907,0.0001,153793,,,,,
45,14663,666024,190.14,0.05,0.71347639,7068,7.230027404148132e-05,0.0001,154005,,,,,
45,14679,666659,188.05,0.05,0.7046679200000001,7072,0.00012089505617041141,0.0001,154164,,,,,
45,14693,667198,185.99,0.05,0.70175987,7076,0.0001219743353431113,0.0001,154299,,,,,
45,14704,667628,182.26,0.05,0.6970267800000001,7080,0.00016896678425837308,0.0001,154406,,,,,
45,14723,668408,182.56,0.05,0.6974299399999999,7084,8.139637066051364e-05,0.0001,154601,,,,,
45,14737,669043,182.98,0.05,0.7001507499999999,7088,0.00020102059352211654,0.0001,154760,,,,,
45,14749,669529,182.03,0.05,0.6959253,7092,0.00012416133540682495,0.0001,154882,,,,,
45,14765,670191,179.99,0.05,0.6958318200000001,7096,7.038741750875488e-05,0.0001,155047,,,,,
45,14780,670849,179.69,0.05,0.69052265,7100,9.22593244467862e-05,0.0001,155212,,,,,
45,14799,671701,179.17,0.05,0.6873780899999998,7104,9.118859452428296e-05,0.0001,155425,,,,,
45,14822,672691,181.23,0.05,0.6943501000000001,7108,0.00011230156815145165,0.0001,155672,,,,,
45,14844,673591,184.05,0.05,0.6959681899999999,7112,0.00021722234669141471,0.0001,155897,,,,,
45,14871,674759,183.55,0.05,0.6971711399999999,7116,3.4871671232394874e-05,0.0001,156189,,,,,
45,14885,675396,183.63,0.05,0.6989406299999998,7120,8.149477798724547e-05,0.0001,156348,,,,,
45,14896,675874,183.34,0.05,0.6948111100000002,7124,0.00011576753604458645,0.0001,156468,,,,,
45,14913,676582,181.15,0.05,0.6871708500000001,7128,6.10526985838078e-05,0.0001,156645,,,,,
45,14924,677064,177.19,0.05,0.6812051299999999,7132,5.0808659580070525e-05,0.0001,156765,,,,,
45,14960,678606,186.0,0.05,0.68333516,7136,7.81234193709679e-05,0.0001,157151,,,,,
45,14967,678894,183.3,0.05,0.6793235299999999,7140,9.664596291258931e-05,0.0001,157223,,,,,
45,14985,679604,184.15,0.05,0.6836932899999999,7144,0.00013547524577006698,0.0001,157400,,,,,
45,15003,680387,182.95,0.05,0.67505995,7148,3.62902574124746e-05,0.0001,157596,,,,,
45,15018,681005,183.39,0.05,0.67432182,7152,4.8273661377606913e-05,0.0001,157751,,,,,
45,15035,681708,184.13,0.05,0.66945924,7156,4.0895221900427714e-05,0.0001,157926,,,,,
45,15052,682378,178.14,0.05,0.6638143900000003,7160,0.00024340978416148573,0.0001,158094,,,,,
45,15063,682858,176.84,0.05,0.6627951799999999,7164,4.004822039860301e-05,0.0001,158214,,,,,
45,15076,683438,174.14,0.05,0.6540884199999999,7168,0.00010751554509624839,0.0001,158359,,,,,
45,15096,684210,175.51,0.05,0.6584203399999998,7172,2.9806387829012237e-05,0.0001,158552,,,,,
45,15115,685062,178.64,0.05,0.6598252600000001,7176,0.00010008998651755974,0.0001,158765,,,,,
45,15136,685934,183.06,0.05,0.6645870200000001,7180,9.241305815521628e-05,0.0001,158983,,,,,
45,15160,687034,186.26,0.05,0.6712196499999998,7184,8.37527186376974e-05,0.0001,159258,,,,,
45,15183,687997,189.54,0.05,0.6779413599999999,7188,9.71376575762406e-05,0.0001,159499,,,,,
45,15211,689229,197.0,0.05,0.6852700999999999,7192,9.521524043520913e-05,0.0001,159807,,,,,
45,15235,690335,201.44,0.05,0.6926362299999999,7196,7.869240653235465e-05,0.0001,160083,,,,,
45,15252,691028,201.79,0.05,0.6865004599999999,7200,7.690986967645586e-05,0.0001,160256,,,,,
45,15283,692356,206.55,0.05,0.6872138700000001,7204,0.00011097204696852714,0.0001,160588,,,,,
45,15306,693253,205.62,0.05,0.6834268499999999,7208,0.0002792166778817773,0.0001,160813,,,,,
45,15319,693800,202.09,0.05,0.67752882,7212,8.08675613370724e-05,0.0001,160949,,,,,
45,15343,694876,201.17,0.05,0.68366309,7216,9.937052527675405e-05,0.0001,161218,,,,,
45,15377,696302,209.06,0.05,0.6865840899999999,7220,5.7999488490168005e-05,0.0001,161575,,,,,
45,15398,697236,213.62,0.05,0.6938060399999999,7224,0.0001603248529136181,0.0001,161808,,,,,
45,15407,697671,210.89,0.05,0.6880376799999999,7228,6.499965093098581e-05,0.0001,161917,,,,,
45,15419,698143,210.79,0.05,0.69030077,7232,6.323798152152449e-05,0.0001,162035,,,,,
45,15432,698645,200.39,0.05,0.6864605800000001,7236,6.486827624030411e-05,0.0001,162161,,,,,
45,15449,699381,204.87,0.05,0.6910104499999999,7240,7.701234426349401e-05,0.0001,162345,,,,,
45,15462,699919,203.15,0.05,0.6884765900000002,7244,4.0925115172285587e-05,0.0001,162479,,,,,
,,,,0.05,,,0.00011326975072734058,0.0001,162499,0.2749937244959783,-0.007699,0.8396068428322281,1.051066,0.6735053000000002
45,15481,700065,196.78,0.05,0.6703075200000002,7248,0.00012701742525678128,0.0001,162516,,,,,
45,15499,700816,198.11,0.05,0.6679494800000001,7252,0.00012632219295483083,0.0001,162703,,,,,
45,15516,701485,197.77,0.05,0.67794161,7256,0.00012059656728524715,0.0001,162871,,,,,
45,15523,701786,194.08,0.05,0.6675385499999998,7260,7.268242916325107e-05,0.0001,162946,,,,,
45,15536,702336,194.78,0.05,0.66783634,7264,0.00010491662396816537,0.0001,163083,,,,,
45,15548,702856,194.18,0.05,0.6661184299999999,7268,6.500774179585278e-05,0.0001,163213,,,,,
45,15559,703310,191.0,0.05,0.65891653,7272,9.73192072706297e-05,0.0001,163327,,,,,
45,15594,704743,196.81,0.05,0.66008282,7276,8.915468788472936e-05,0.0001,163685,,,,,
45,15612,705459,195.25,0.05,0.6637015100000001,7280,0.00016881030751392245,0.0001,163864,,,,,
45,15626,706058,190.24,0.05,0.65762237,7284,0.0004753160465043038,0.0001,164014,,,,,
45,15640,706654,186.57,0.05,0.6522252000000001,7288,6.672345625702292e-05,0.0001,164163,,,,,
45,15653,707169,179.4,0.05,0.6440285,7292,4.522579547483474e-05,0.0001,164292,,,,,
45,15662,707581,172.46,0.05,0.62995962,7296,7.798026490490884e-05,0.0001,164395,,,,,
45,15678,708269,172.41,0.05,0.64319618,7300,6.807596946600825e-05,0.0001,164567,,,,,
45,15689,708741,163.85,0.05,0.63764541,7304,6.344780558720231e-05,0.0001,164685,,,,,
45,15694,708945,156.92,0.05,0.61905129,7308,8.877770596882328e-05,0.0001,164736,,,,,
45,15711,709673,158.73,0.05,0.6147276800000001,7312,0.00016487366519868374,0.0001,164918,,,,,
45,15727,710325,154.49,0.05,0.60168076,7316,0.00012385814625304192,0.0001,165081,,,,,
45,15736,710708,144.06,0.05,0.5893997599999999,7320,9.512418182566762e-05,0.0001,165176,,,,,
45,15750,711276,140.4,0.05,0.59245505,7324,0.0002954745141323656,0.0001,165318,,,,,
45,15765,711933,142.62,0.05,0.6030585800000001,7328,0.00011000248923664913,0.0001,165483,,,,,
45,15776,712451,143.08,0.05,0.59529696,7332,7.83552968641743e-05,0.0001,165612,,,,,
45,15786,712907,142.62,0.05,0.5858793499999999,7336,9.660269279265776e-05,0.0001,165726,,,,,
45,15797,713372,139.91,0.05,0.5842481700000001,7340,0.000124285405036062,0.0001,165842,,,,,
45,15805,713690,137.71,0.05,0.57650176,7344,5.992291698930785e-05,0.0001,165922,,,,,
45,15822,714427,143.62,0.05,0.5950805900000001,7348,0.00015318657096941024,0.0001,166106,,,,,
45,15844,715283,144.67,0.05,0.5978189399999999,7352,0.00020492200565058738,0.0001,166320,,,,,
45,15865,716200,147.15,0.05,0.5897443699999999,7356,7.958059723023325e-05,0.0001,166549,,,,,
45,15881,716831,150.45,0.05,0.5930323599999999,7360,0.00014503901184070855,0.0001,166707,,,,,
45,15903,717716,153.8,0.05,0.6020389500000001,7364,9.823175787460059e-05,0.0001,166928,,,,,
45,15918,718354,154.98,0.05,0.60763561,7368,9.567364759277552e-05,0.0001,167088,,,,,
45,15935,719119,158.09,0.05,0.61294452,7372,0.0001309584768023342,0.0001,167279,,,,,
45,15950,719744,150.01,0.05,0.6109490399999999,7376,0.0002247516968054697,0.0001,167435,,,,,
45,15961,720160,147.01,0.05,0.59670101,7380,5.4613599786534905e-05,0.0001,167539,,,,,
45,15983,721105,150.47,0.05,0.60024275,7384,0.0002823909162543714,0.0001,167776,,,,,
45,16014,722474,158.2,0.05,0.6009885100000001,7388,0.0007515610777772963,0.0001,168118,,,,,
45,16026,722994,158.25,0.05,0.6011591700000001,7392,0.0001496546174166724,0.0001,168248,,,,,
45,16043,723722,161.41,0.05,0.6090732700000001,7396,0.00016297698311973363,0.0001,168430,,,,,
45,16062,724531,162.62,0.05,0.60814848,7400,6.28325215075165e-05,0.0001,168632,,,,,
45,16090,725703,169.62,0.05,0.61980824,7404,7.833489507902414e-05,0.0001,168925,,,,,
45,16104,726290,173.45,0.05,0.6324844199999999,7408,9.742085239849985e-05,0.0001,169072,,,,,
45,16118,726884,172.11,0.05,0.6425459199999999,7412,0.00017162261065095663,0.0001,169220,,,,,
45,16124,727087,167.62,0.05,0.62639661,7416,0.0007470889249816537,0.0001,169271,,,,,
45,16139,727725,170.17,0.05,0.6314509,7420,0.00028207438299432397,0.0001,169431,,,,,
45,16148,728148,168.72,0.05,0.61719332,7424,0.00010234236833639443,0.0001,169536,,,,,
45,16176,729363,174.3,0.05,0.61854072,7428,0.0010461847996339202,0.0001,169840,,,,,
45,16191,730049,175.98,0.05,0.62162843,7432,0.0027115107513964176,0.0001,170012,,,,,
45,16203,730494,175.87,0.05,0.62353485,7436,0.00013509084237739444,0.0001,170123,,,,,
45,16215,731035,176.63,0.05,0.62257601,7440,7.746003393549472e-05,0.0001,170258,,,,,
45,16223,731403,177.13,0.05,0.6173441199999999,7444,0.00014490009925793856,0.0001,170350,,,,,
45,16233,731790,173.63,0.05,0.6095950099999999,7448,0.0002720086195040494,0.0001,170447,,,,,
45,16244,732259,169.76,0.05,0.6047857,7452,0.00011377451301086694,0.0001,170564,,,,,
45,16271,733311,171.11,0.05,0.60872207,7456,8.8183005573228e-05,0.0001,170827,,,,,
45,16285,733854,170.23,0.05,0.60788806,7460,0.000409362226491794,0.0001,170963,,,,,
45,16304,734671,169.55,0.05,0.5987765,7464,0.0001328714279225096,0.0001,171167,,,,,
45,16306,734780,164.26,0.05,0.5741257000000001,7468,6.837970431661233e-05,0.0001,171194,,,,,
45,16309,734853,157.34,0.05,0.5518257900000001,7472,0.00021990539971739054,0.0001,171213,,,,,
45,16327,735590,158.46,0.05,0.54976782,7476,0.00022917262685950845,0.0001,171397,,,,,
45,16351,736619,164.59,0.05,0.5543148600000001,7480,0.0011846774723380804,0.0001,171654,,,,,
45,16353,736695,155.9,0.05,0.52834915,7484,0.00016073169535957277,0.0001,171673,,,,,
45,16364,737126,146.52,0.05,0.52109264,7488,9.209061681758612e-05,0.0001,171781,,,,,
45,16387,738064,150.7,0.05,0.5254792,7492,8.702528430148959e-05,0.0001,172015,,,,,
45,16390,738177,144.55,0.05,0.5013275899999999,7496,8.245236676884815e-05,0.0001,172044,,,,,
45,16392,738261,137.3,0.05,0.4759677299999999,7500,8.109655027510598e-05,0.0001,172065,,,,,
45,16403,738712,130.09,0.05,0.46021842999999996,7504,0.0007961565279401839,0.0001,172177,,,,,
45,16409,739015,127.25,0.05,0.4518058300000001,7508,0.00019025527581106871,0.0001,172253,,,,,
45,16414,739199,123.15,0.05,0.43381313000000005,7512,0.0001391435507684946,0.0001,172299,,,,,
45,16444,740443,133.56,0.05,0.45230838,7516,9.097358997678384e-05,0.0001,172610,,,,,
45,16469,741505,137.8,0.05,0.45522575000000004,7520,0.000155124522279948,0.0001,172876,,,,,
45,16497,742677,145.29,0.05,0.4734749699999999,7524,0.0010131971212103963,0.0001,173169,,,,,
45,16518,743603,142.4,0.05,0.47843049,7528,0.00010371976532042027,0.0001,173400,,,,,
45,16539,744465,144.16,0.05,0.48912260999999996,7532,0.0022536993492394686,0.0001,173616,,,,,
45,16561,745373,148.79,0.05,0.49949599000000006,7536,4.632121999748051e-05,0.0001,173843,,,,,
45,16587,746497,154.62,0.05,0.50887264,7540,8.502732816850767e-05,0.0001,174124,,,,,
44,16597,746865,154.62,0.05,0.5200115399999999,7544,0.00016715966921765357,0.0001,174216,,,,,
44,16615,747650,158.6,0.05,0.5314886900000001,7548,7.663787255296484e-05,0.0001,174412,,,,,
44,16637,748584,163.25,0.05,0.5383376200000001,7552,0.0001074323954526335,0.0001,174645,,,,,
44,16649,749113,158.02,0.05,0.5378513100000001,7556,0.00022397229622583836,0.0001,174778,,,,,
44,16672,750070,162.16,0.05,0.5437698799999999,7560,0.00017090720939449966,0.0001,175017,,,,,
44,16694,751015,163.44,0.05,0.5443303500000001,7564,0.00010013783321483061,0.0001,175253,,,,,
44,16710,751707,169.27,0.05,0.5626541399999999,7568,0.00033016575616784394,0.0001,175426,,,,,
44,16727,752430,175.77,0.05,0.5817205599999999,7572,6.294805643847212e-05,0.0001,175607,,,,,
44,16739,752886,172.96,0.05,0.57084595,7576,0.00015970395179465413,0.0001,175721,,,,,
44,16746,753154,165.35,0.05,0.5635646999999999,7580,6.520907481899485e-05,0.0001,175788,,,,,
44,16764,753918,172.23,0.05,0.59501359,7584,0.00016133434837684035,0.0001,175979,,,,,
44,16791,754980,178.54,0.05,0.6009609,7588,0.0005264647770673037,0.0001,176244,,,,,
44,16800,755301,172.37,0.05,0.5967530799999999,7592,8.000055095180869e-05,0.0001,176325,,,,,
44,16824,756359,181.82,0.05,0.6135826899999999,7596,0.00020662907627411187,0.0001,176589,,,,,
44,16840,757039,187.78,0.05,0.6308793500000001,7600,0.00018292630556970835,0.0001,176759,,,,,
44,16853,757556,188.44,0.05,0.6396944600000001,7604,0.00037107625394128263,0.0001,176888,,,,,
44,16878,758622,196.07,0.05,0.65835279,7608,9.96824965113774e-05,0.0001,177155,,,,,
44,16895,759339,201.4,0.05,0.6744086199999999,7612,8.650738163851202e-05,0.0001,177334,,,,,
44,16913,760017,195.74,0.05,0.6743245799999998,7616,0.0004444611840881407,0.0001,177504,,,,,
44,16923,760455,189.5,0.05,0.6655489899999999,7620,0.003552603768184781,0.0001,177613,,,,,
44,16942,761297,186.2,0.05,0.66382999,7624,0.0007691045757383108,0.0001,177824,,,,,
44,16952,761728,181.25,0.05,0.6529264099999997,7628,5.275769217405468e-05,0.0001,177931,,,,,
44,16962,762155,176.9,0.05,0.6451031400000001,7632,0.00011430603626649827,0.0001,178038,,,,,
44,16976,762731,173.58,0.05,0.6389388,7636,0.00034994835732504725,0.0001,178182,,,,,
44,16987,763181,166.84,0.05,0.63446598,7640,0.00014340119378175586,0.0001,178295,,,,,
44,17006,763987,171.22,0.05,0.6459455599999999,7644,0.00016412738477811217,0.0001,178496,,,,,
44,17028,764905,172.55,0.05,0.6511721300000001,7648,0.00011400986841181293,0.0001,178726,,,,,
44,17045,765576,169.92,0.05,0.6513041300000001,7652,0.00010179061791859567,0.0001,178893,,,,,
44,17061,766296,171.83,0.05,0.65551444,7656,6.755805225111544e-05,0.0001,179073,,,,,
44,17076,766872,168.02,0.05,0.66020269,7660,0.0004936472396366298,0.0001,179217,,,,,
44,17088,767392,163.77,0.05,0.6593617500000001,7664,8.193273970391601e-05,0.0001,179347,,,,,
44,17098,767824,161.17,0.05,0.6585971100000001,7668,0.00011824625107692555,0.0001,179455,,,,,
44,17113,768451,160.21,0.05,0.6638255599999999,7672,5.640487506752834e-05,0.0001,179612,,,,,
44,17136,769415,165.29,0.05,0.67681382,7676,0.0001757369755068794,0.0001,179853,,,,,
44,17142,769664,165.1,0.05,0.6757393,7680,0.00013265010784380138,0.0001,179915,,,,,
44,17154,770166,162.48,0.05,0.66699095,7684,9.413815860170871e-05,0.0001,180041,,,,,
44,17160,770412,154.32,0.05,0.65722262,7688,6.771147309336811e-05,0.0001,180102,,,,,
44,17187,771535,162.34,0.05,0.6551165900000001,7692,0.00021196366287767887,0.0001,180383,,,,,
44,17196,771908,155.49,0.05,0.6574699100000001,7696,0.0001987709547393024,0.0001,180476,,,,,
44,17220,772887,158.48,0.05,0.6681897800000001,7700,0.00011257824371568859,0.0001,180721,,,,,
44,17242,773845,162.89,0.05,0.6706838899999998,7704,0.00012698987848125398,0.0001,180961,,,,,
44,17264,774718,160.96,0.05,0.6640253299999999,7708,0.0008432910544797778,0.0001,181179,,,,,
44,17286,775628,162.89,0.05,0.6645399600000002,7712,7.53380882088095e-05,0.0001,181406,,,,,
44,17309,776594,165.77,0.05,0.66556022,7716,6.531502731377259e-05,0.0001,181648,,,,,
44,17319,777035,165.8,0.05,0.6658490199999999,7720,0.00010035002196673304,0.0001,181758,,,,,
44,17328,777423,161.26,0.05,0.6489486499999999,7724,9.277315984945744e-05,0.0001,181855,,,,,
44,17346,778201,164.73,0.05,0.6542356300000001,7728,0.00025740524870343506,0.0001,182050,,,,,
44,17365,779048,168.93,0.05,0.6693876600000002,7732,6.654545722994953e-05,0.0001,182261,,,,,
44,17384,779822,170.91,0.05,0.67429356,7736,0.00011805061512859538,0.0001,182455,,,,,
44,17402,780680,174.99,0.05,0.6743277300000001,7740,0.0002213598636444658,0.0001,182669,,,,,
44,17428,781760,177.73,0.05,0.67329841,7744,0.00013012658746447414,0.0001,182939,,,,,
44,17444,782414,175.09,0.05,0.6646759,7748,0.00013219151878729463,0.0001,183103,,,,,
44,17475,783685,181.09,0.05,0.6695727200000001,7752,6.857273547211662e-05,0.0001,183421,,,,,
44,17488,784216,179.2,0.05,0.6606456300000002,7756,0.00012762093683704734,0.0001,183553,,,,,
44,17518,785553,186.81,0.05,0.6595957700000001,7760,0.00017316621961072087,0.0001,183888,,,,,
44,17541,786518,191.26,0.05,0.66214683,7764,0.000149944651639089,0.0001,184129,,,,,
44,17561,787383,195.59,0.05,0.66747349,7768,9.855881216935813e-05,0.0001,184345,,,,,
44,17585,788382,199.31,0.05,0.6705868799999999,7772,0.00029331070254556835,0.0001,184595,,,,,
44,17614,789544,201.29,0.05,0.6769265900000001,7776,8.028945740079507e-05,0.0001,184885,,,,,
44,17632,790327,206.63,0.05,0.6930306399999999,7780,0.0001235647068824619,0.0001,185081,,,,,
44,17649,791077,209.11,0.05,0.6900311999999998,7784,7.587379514006898e-05,0.0001,185269,,,,,
44,17670,791886,214.74,0.05,0.70367108,7788,6.105528154876083e-05,0.0001,185471,,,,,
44,17696,792945,214.1,0.05,0.7141044200000001,7792,5.7406687119510025e-05,0.0001,185736,,,,,
44,17713,793657,217.49,0.05,0.7177657799999999,7796,0.0002428205480100587,0.0001,185914,,,,,
44,17727,794250,213.63,0.05,0.7040402900000001,7800,0.00021096249110996723,0.0001,186062,,,,,
44,17751,795318,214.73,0.05,0.7005792100000001,7804,9.143667557509616e-05,0.0001,186329,,,,,
44,17769,796068,213.5,0.05,0.69942974,7808,8.997794066090137e-05,0.0001,186516,,,,,
44,17777,796353,207.25,0.05,0.6804608700000003,7812,0.00014069037570152432,0.0001,186588,,,,,
44,17784,796673,200.79,0.05,0.6690645599999999,7816,0.00011754350271075964,0.0001,186668,,,,,
44,17788,796808,197.73,0.05,0.65746269,7820,8.885608258424327e-05,0.0001,186701,,,,,
44,17794,797110,196.87,0.05,0.65465944,7824,0.00011263137275818735,0.0001,186777,,,,,
44,17806,797598,193.97,0.05,0.64505639,7828,0.00017652373935561627,0.0001,186899,,,,,
44,17821,798259,192.11,0.05,0.6329211899999999,7832,9.449000936001539e-05,0.0001,187064,,,,,
44,17834,798785,189.63,0.05,0.6261808900000001,7836,0.00012993415293749422,0.0001,187196,,,,,
44,17847,799349,186.69,0.05,0.62550012,7840,7.342972094193101e-05,0.0001,187337,,,,,
44,17852,799520,177.6,0.05,0.60326044,7844,0.0001305008918279782,0.0001,187379,,,,,
,,,,0.05,,,8.209343650378287e-05,0.0001,187499,0.30300713357800985,0.091801,0.7894858137113261,1.05135,0.60945759
44,17904,800867,184.53,0.05,0.60942673,7848,0.0001351364771835506,0.0001,187716,,,,,
44,17919,801531,178.46,0.05,0.6073357699999999,7852,0.00013027130626142025,0.0001,187882,,,,,
44,17937,802214,179.98,0.05,0.6158889300000001,7856,0.0006456522387452424,0.0001,188053,,,,,
44,17954,802971,174.18,0.05,0.62101361,7860,0.00011647434439510107,0.0001,188242,,,,,
44,17965,803455,169.37,0.05,0.61726848,7864,0.00011857374920509756,0.0001,188363,,,,,
44,17991,804562,171.79,0.05,0.61673402,7868,0.00010995778575306758,0.0001,188640,,,,,
44,18012,805420,170.38,0.05,0.61023503,7872,0.00010063554509542882,0.0001,188854,,,,,
44,18031,806220,166.76,0.05,0.60400078,7876,7.234749500639737e-05,0.0001,189054,,,,,
44,18052,807132,168.05,0.05,0.60467097,7880,0.00012324488488957286,0.0001,189282,,,,,
44,18068,807812,167.35,0.05,0.6082165,7884,0.00015592208364978433,0.0001,189452,,,,,
44,18094,808946,170.6,0.05,0.60960232,7888,8.844886906445026e-05,0.0001,189736,,,,,
44,18118,809948,170.03,0.05,0.6023642600000001,7892,0.00011422876559663564,0.0001,189986,,,,,
44,18144,811102,174.45,0.05,0.60207306,7896,0.00029330377583391964,0.0001,190275,,,,,
44,18155,811569,173.19,0.05,0.5981575800000001,7900,0.00010570493031991646,0.0001,190392,,,,,
44,18186,812873,175.55,0.05,0.5996385399999999,7904,0.00016765044711064547,0.0001,190718,,,,,
44,18203,813658,175.9,0.05,0.59541506,7908,0.00017031819152180105,0.0001,190914,,,,,
44,18224,814581,182.28,0.05,0.60817112,7912,0.00043185375398024917,0.0001,191145,,,,,
44,18250,815634,189.61,0.05,0.61455357,7916,6.0935264627914876e-05,0.0001,191408,,,,,
44,18265,816278,194.7,0.05,0.6347101400000001,7920,0.00012301240349188447,0.0001,191569,,,,,
44,18279,816862,197.52,0.05,0.64977444,7924,0.00014902054681442678,0.0001,191715,,,,,
44,18301,817818,202.2,0.05,0.6650947899999999,7928,0.0001986258866963908,0.0001,191954,,,,,
44,18314,818351,200.92,0.05,0.6669204999999999,7932,0.00024111196398735046,0.0001,192087,,,,,
44,18347,819732,209.47,0.05,0.67916406,7936,6.716601637890562e-05,0.0001,192432,,,,,
44,18364,820443,210.94,0.05,0.6831332,7940,0.00010571747407084331,0.0001,192610,,,,,
44,18392,821590,220.7,0.05,0.70183877,7944,0.00014918191300239414,0.0001,192897,,,,,
44,18410,822341,214.74,0.05,0.6980860900000002,7948,0.0008910511387512088,0.0001,193085,,,,,
44,18423,822891,213.6,0.05,0.68921784,7952,0.00021482279407791793,0.0001,193222,,,,,
44,18434,823344,211.3,0.05,0.6759753399999998,7956,7.9457757237833e-05,0.0001,193335,,,,,
44,18448,823931,209.6,0.05,0.6601608,7960,0.0002475899818819016,0.0001,193482,,,,,
44,18457,824277,208.22,0.05,0.6443142000000001,7964,9.113229316426441e-05,0.0001,193569,,,,,
44,18473,824991,204.29,0.05,0.64210275,7968,0.0001600944815436378,0.0001,193747,,,,,
44,18494,825845,204.25,0.05,0.64885733,7972,6.29709247732535e-05,0.0001,193961,,,,,
44,18497,825966,197.46,0.05,0.62491672,7976,0.0001484836684539914,0.0001,193991,,,,,
44,18521,827006,198.74,0.05,0.61714059,7980,0.00020041727111674845,0.0001,194251,,,,,
44,18527,827224,194.12,0.05,0.6019922,7984,0.00021481614385265857,0.0001,194305,,,,,
44,18546,827986,190.4,0.05,0.5969952300000001,7988,0.00015208692639134824,0.0001,194496,,,,,
44,18558,828479,185.31,0.05,0.5863287800000001,7992,7.232419011415914e-05,0.0001,194619,,,,,
